2022-08-11 14:50:16.119 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:335  [32m        [0;39m Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@6d3731f4' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-11 14:50:16.140 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:335  [32m        [0;39m Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-11 14:50:16.668 INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer      :108  [32m        [0;39m Tomcat initialized with port(s): 8080 (http)
2022-08-11 14:50:16.678 INFO  org.apache.coyote.http11.Http11NioProtocol        :173  [32m        [0;39m Initializing ProtocolHandler ["http-nio-8080"]
2022-08-11 14:50:16.679 INFO  org.apache.catalina.core.StandardService          :173  [32m        [0;39m Starting service [Tomcat]
2022-08-11 14:50:16.679 INFO  org.apache.catalina.core.StandardEngine           :173  [32m        [0;39m Starting Servlet engine: [Apache Tomcat/9.0.41]
2022-08-11 14:50:16.749 INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] :173  [32m        [0;39m Initializing Spring embedded WebApplicationContext
2022-08-11 14:50:16.750 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext    :285  [32m        [0;39m Root WebApplicationContext: initialization completed in 2253 ms
2022-08-11 14:50:17.400 INFO  org.mongodb.driver.cluster                        :71   [32m        [0;39m Cluster created with settings {hosts=[172.19.0.102:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms'}
2022-08-11 14:50:17.435 INFO  org.mongodb.driver.connection                     :71   [32m        [0;39m Opened connection [connectionId{localValue:1, serverValue:123}] to 172.19.0.102:27017
2022-08-11 14:50:17.441 INFO  org.mongodb.driver.cluster                        :71   [32m        [0;39m Monitor thread successfully connected to server with description ServerDescription{address=172.19.0.102:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=13, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=4163417}
2022-08-11 14:50:18.283 INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer    :58   [32m        [0;39m LiveReload server is running on port 35729
2022-08-11 14:50:18.662 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor  :181  [32m        [0;39m Initializing ExecutorService 'applicationTaskExecutor'
2022-08-11 14:50:19.218 INFO  o.s.security.web.DefaultSecurityFilterChain       :43   [32m        [0;39m Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@58d964d5, org.springframework.security.web.context.SecurityContextPersistenceFilter@2f7b22f8, org.springframework.security.web.header.HeaderWriterFilter@d5e4e20, org.springframework.web.filter.CorsFilter@7fc4146e, org.springframework.security.web.authentication.logout.LogoutFilter@5218f12a, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@71f29e9d, club.kwcoder.book.security.filter.JWTAuthenticationFilter@3ef91d0f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3a5166fe, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1357ac14, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@32896c96, org.springframework.security.web.session.SessionManagementFilter@42c52fa1, org.springframework.security.web.access.ExceptionTranslationFilter@4a41fbcd, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2569f5fe]
2022-08-11 14:50:19.313 INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler :181  [32m        [0;39m Initializing ExecutorService 'taskScheduler'
2022-08-11 14:50:19.341 INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver  :58   [32m        [0;39m Exposing 2 endpoint(s) beneath base path '/actuator'
2022-08-11 14:50:19.392 INFO  org.apache.coyote.http11.Http11NioProtocol        :173  [32m        [0;39m Starting ProtocolHandler ["http-nio-8080"]
2022-08-11 14:50:19.411 INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer      :220  [32m        [0;39m Tomcat started on port(s): 8080 (http) with context path ''
2022-08-11 14:50:19.431 INFO  club.kwcoder.book.Book1Application                :61   [32m        [0;39m Started Book1Application in 5.33 seconds (JVM running for 6.033)
2022-08-11 14:50:19.480 INFO  org.mongodb.driver.connection                     :71   [32m        [0;39m Opened connection [connectionId{localValue:2, serverValue:124}] to 172.19.0.102:27017
2022-08-11 14:50:19.856 INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] :173  [32m        [0;39m Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-08-11 14:50:19.857 INFO  org.springframework.web.servlet.DispatcherServlet :525  [32m        [0;39m Initializing Servlet 'dispatcherServlet'
2022-08-11 14:50:19.937 INFO  org.springframework.web.servlet.DispatcherServlet :547  [32m        [0;39m Completed initialization in 79 ms
2022-08-11 14:50:29.435 INFO  club.kwcoder.book.config.LogAspect                :56   [32mb43c9288[0;39m ------------- 【用户】-【查询】开始 -------------
2022-08-11 14:50:29.438 INFO  club.kwcoder.book.config.LogAspect                :57   [32mb43c9288[0;39m 请求地址: http://localhost:8080/user/list GET
2022-08-11 14:50:29.439 INFO  club.kwcoder.book.config.LogAspect                :58   [32mb43c9288[0;39m 类名方法: club.kwcoder.book.controller.UserController.list
2022-08-11 14:50:29.439 INFO  club.kwcoder.book.config.LogAspect                :59   [32mb43c9288[0;39m 远程地址: 0:0:0:0:0:0:0:1
2022-08-11 14:50:29.509 INFO  club.kwcoder.book.config.LogAspect                :72   [32mb43c9288[0;39m 请求参数: [1,10,null,null,null]
2022-08-11 14:50:29.656 INFO  club.kwcoder.book.config.LogAspect                :79   [32mb43c9288[0;39m 返回结果: {"code":200,"data":{"data":[{"borrowTotal":0,"email":"admin@kwcoder.club","name":"admin@kwcoder.club","remain":5},{"borrowTotal":0,"email":"user@kwcoder.club","name":"user@kwcoder.club","remain":5}],"page":1,"size":10,"total":2},"flag":true,"message":"查询成功！"}
2022-08-11 14:50:29.657 INFO  club.kwcoder.book.config.LogAspect                :80   [32mb43c9288[0;39m ------------- 结束 耗时：224 ms -------------
2022-08-11 14:50:33.843 INFO  club.kwcoder.book.config.LogAspect                :56   [32mfa5a299d[0;39m ------------- 【用户】-【查询】开始 -------------
2022-08-11 14:50:33.844 INFO  club.kwcoder.book.config.LogAspect                :57   [32mfa5a299d[0;39m 请求地址: http://localhost:8080/user/list GET
2022-08-11 14:50:33.845 INFO  club.kwcoder.book.config.LogAspect                :58   [32mfa5a299d[0;39m 类名方法: club.kwcoder.book.controller.UserController.list
2022-08-11 14:50:33.845 INFO  club.kwcoder.book.config.LogAspect                :59   [32mfa5a299d[0;39m 远程地址: 0:0:0:0:0:0:0:1
2022-08-11 14:50:33.845 INFO  club.kwcoder.book.config.LogAspect                :72   [32mfa5a299d[0;39m 请求参数: [1,10,null,null,null]
2022-08-11 14:50:33.875 INFO  club.kwcoder.book.config.LogAspect                :79   [32mfa5a299d[0;39m 返回结果: {"code":200,"data":{"data":[{"borrowTotal":0,"email":"admin@kwcoder.club","name":"admin@kwcoder.club","remain":5},{"borrowTotal":0,"email":"user@kwcoder.club","name":"user@kwcoder.club","remain":5}],"page":1,"size":10,"total":2},"flag":true,"message":"查询成功！"}
2022-08-11 14:50:33.875 INFO  club.kwcoder.book.config.LogAspect                :80   [32mfa5a299d[0;39m ------------- 结束 耗时：32 ms -------------
2022-08-11 14:51:10.086 INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler :218  [32m        [0;39m Shutting down ExecutorService 'taskScheduler'
2022-08-11 14:51:10.093 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor  :218  [32m        [0;39m Shutting down ExecutorService 'applicationTaskExecutor'
2022-08-11 14:51:10.260 INFO  org.mongodb.driver.connection                     :71   [32m        [0;39m Closed connection [connectionId{localValue:2, serverValue:124}] to 172.19.0.102:27017 because the pool has been closed.
2022-08-11 14:51:46.498 INFO  club.kwcoder.book.Book1Application                :55   [32m        [0;39m Starting Book1Application on 192.168.0.100 with PID 29210 (/Users/zhinushannan/code/weather/book/book-1/target/classes started by zhinushannan in /Users/zhinushannan/code/weather/book/book-1)
2022-08-11 14:51:46.502 INFO  club.kwcoder.book.Book1Application                :651  [32m        [0;39m No active profile set, falling back to default profiles: default
2022-08-11 14:51:46.535 WARN  o.s.h.converter.json.Jackson2ObjectMapperBuilder  :127  [32m        [0;39m For Jackson Kotlin classes support please add "com.fasterxml.jackson.module:jackson-module-kotlin" to the classpath
2022-08-11 14:51:46.573 INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor :225  [32m        [0;39m Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-08-11 14:51:46.574 INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor :225  [32m        [0;39m For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-08-11 14:51:47.404 INFO  o.s.d.r.config.RepositoryConfigurationDelegate    :249  [32m        [0;39m Multiple Spring Data modules found, entering strict repository configuration mode!
2022-08-11 14:51:47.406 INFO  o.s.d.r.config.RepositoryConfigurationDelegate    :127  [32m        [0;39m Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2022-08-11 14:51:47.535 INFO  o.s.d.r.config.RepositoryConfigurationDelegate    :187  [32m        [0;39m Finished Spring Data repository scanning in 126ms. Found 10 MongoDB repository interfaces.
2022-08-11 14:51:47.872 INFO  o.s.d.r.config.RepositoryConfigurationDelegate    :249  [32m        [0;39m Multiple Spring Data modules found, entering strict repository configuration mode!
2022-08-11 14:51:47.873 INFO  o.s.d.r.config.RepositoryConfigurationDelegate    :127  [32m        [0;39m Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-08-11 14:51:47.905 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport :348  [32m        [0;39m Spring Data Redis - Could not safely identify store assignment for repository candidate interface club.kwcoder.book.repository.BookClassifyRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-08-11 14:51:47.908 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport :348  [32m        [0;39m Spring Data Redis - Could not safely identify store assignment for repository candidate interface club.kwcoder.book.repository.BookRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-08-11 14:51:47.909 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport :348  [32m        [0;39m Spring Data Redis - Could not safely identify store assignment for repository candidate interface club.kwcoder.book.repository.BorrowLogRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-08-11 14:51:47.909 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport :348  [32m        [0;39m Spring Data Redis - Could not safely identify store assignment for repository candidate interface club.kwcoder.book.repository.ButtonRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-08-11 14:51:47.910 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport :348  [32m        [0;39m Spring Data Redis - Could not safely identify store assignment for repository candidate interface club.kwcoder.book.repository.MenuRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-08-11 14:51:47.911 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport :348  [32m        [0;39m Spring Data Redis - Could not safely identify store assignment for repository candidate interface club.kwcoder.book.repository.RoleButtonRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-08-11 14:51:47.912 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport :348  [32m        [0;39m Spring Data Redis - Could not safely identify store assignment for repository candidate interface club.kwcoder.book.repository.RoleMenuRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-08-11 14:51:47.912 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport :348  [32m        [0;39m Spring Data Redis - Could not safely identify store assignment for repository candidate interface club.kwcoder.book.repository.RoleRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-08-11 14:51:47.913 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport :348  [32m        [0;39m Spring Data Redis - Could not safely identify store assignment for repository candidate interface club.kwcoder.book.repository.UserRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-08-11 14:51:47.914 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport :348  [32m        [0;39m Spring Data Redis - Could not safely identify store assignment for repository candidate interface club.kwcoder.book.repository.UserRoleRepository. If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository.
2022-08-11 14:51:47.914 INFO  o.s.d.r.config.RepositoryConfigurationDelegate    :187  [32m        [0;39m Finished Spring Data repository scanning in 35ms. Found 0 Redis repository interfaces.
2022-08-11 14:51:48.312 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:335  [32m        [0;39m Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@497c0a5f' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-11 14:51:48.331 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:335  [32m        [0;39m Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-11 14:51:48.813 INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer      :108  [32m        [0;39m Tomcat initialized with port(s): 8080 (http)
2022-08-11 14:51:48.819 INFO  org.apache.coyote.http11.Http11NioProtocol        :173  [32m        [0;39m Initializing ProtocolHandler ["http-nio-8080"]
2022-08-11 14:51:48.820 INFO  org.apache.catalina.core.StandardService          :173  [32m        [0;39m Starting service [Tomcat]
2022-08-11 14:51:48.820 INFO  org.apache.catalina.core.StandardEngine           :173  [32m        [0;39m Starting Servlet engine: [Apache Tomcat/9.0.41]
2022-08-11 14:51:48.887 INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] :173  [32m        [0;39m Initializing Spring embedded WebApplicationContext
2022-08-11 14:51:48.887 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext    :285  [32m        [0;39m Root WebApplicationContext: initialization completed in 2313 ms
2022-08-11 14:51:49.476 INFO  org.mongodb.driver.cluster                        :71   [32m        [0;39m Cluster created with settings {hosts=[172.19.0.102:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms'}
2022-08-11 14:51:49.514 INFO  org.mongodb.driver.connection                     :71   [32m        [0;39m Opened connection [connectionId{localValue:1, serverValue:128}] to 172.19.0.102:27017
2022-08-11 14:51:49.520 INFO  org.mongodb.driver.cluster                        :71   [32m        [0;39m Monitor thread successfully connected to server with description ServerDescription{address=172.19.0.102:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=13, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=4444334}
2022-08-11 14:51:50.423 INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer    :58   [32m        [0;39m LiveReload server is running on port 35729
2022-08-11 14:51:50.822 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor  :181  [32m        [0;39m Initializing ExecutorService 'applicationTaskExecutor'
2022-08-11 14:51:51.369 INFO  o.s.security.web.DefaultSecurityFilterChain       :43   [32m        [0;39m Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@477049f, org.springframework.security.web.context.SecurityContextPersistenceFilter@47dff1de, org.springframework.security.web.header.HeaderWriterFilter@2763c489, org.springframework.web.filter.CorsFilter@2996cd71, org.springframework.security.web.authentication.logout.LogoutFilter@4af0b226, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@6c85d768, club.kwcoder.book.security.filter.JWTAuthenticationFilter@55859653, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@596b7192, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2a50f129, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@193ae49e, org.springframework.security.web.session.SessionManagementFilter@339f3ebb, org.springframework.security.web.access.ExceptionTranslationFilter@52105d2d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5c20929f]
2022-08-11 14:51:51.447 INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler :181  [32m        [0;39m Initializing ExecutorService 'taskScheduler'
2022-08-11 14:51:51.474 INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver  :58   [32m        [0;39m Exposing 2 endpoint(s) beneath base path '/actuator'
2022-08-11 14:51:51.525 INFO  org.apache.coyote.http11.Http11NioProtocol        :173  [32m        [0;39m Starting ProtocolHandler ["http-nio-8080"]
2022-08-11 14:51:51.544 INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer      :220  [32m        [0;39m Tomcat started on port(s): 8080 (http) with context path ''
2022-08-11 14:51:51.566 INFO  club.kwcoder.book.Book1Application                :61   [32m        [0;39m Started Book1Application in 5.395 seconds (JVM running for 6.015)
2022-08-11 14:51:51.603 INFO  org.mongodb.driver.connection                     :71   [32m        [0;39m Opened connection [connectionId{localValue:2, serverValue:129}] to 172.19.0.102:27017
2022-08-11 14:51:51.890 INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] :173  [32m        [0;39m Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-08-11 14:51:51.893 INFO  org.springframework.web.servlet.DispatcherServlet :525  [32m        [0;39m Initializing Servlet 'dispatcherServlet'
2022-08-11 14:51:51.939 INFO  org.mongodb.driver.connection                     :71   [32m        [0;39m Opened connection [connectionId{localValue:3, serverValue:130}] to 172.19.0.102:27017
2022-08-11 14:51:51.987 INFO  org.springframework.web.servlet.DispatcherServlet :547  [32m        [0;39m Completed initialization in 94 ms
2022-08-11 14:52:08.110 INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler :218  [32m        [0;39m Shutting down ExecutorService 'taskScheduler'
2022-08-11 14:52:08.115 INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor  :218  [32m        [0;39m Shutting down ExecutorService 'applicationTaskExecutor'
2022-08-11 14:52:08.257 INFO  org.mongodb.driver.connection                     :71   [32m        [0;39m Closed connection [connectionId{localValue:3, serverValue:130}] to 172.19.0.102:27017 because the pool has been closed.
2022-08-11 14:52:08.258 INFO  org.mongodb.driver.connection                     :71   [32m        [0;39m Closed connection [connectionId{localValue:2, serverValue:129}] to 172.19.0.102:27017 because the pool has been closed.
2022-08-11 14:52:10.907 INFO  club.kwcoder.book.Book1Application                :55   [32m        [0;39m Starting Book1Application on 192.168.0.100 with PID 29401 (/Users/zhinushannan/code/weather/book/book-1/target/classes started by zhinushannan in /Users/zhinushannan/code/weather/book/book-1)
2022-08-11 14:52:10.912 INFO  club.kwcoder.book.Book1Application                :651  [32m        [0;39m No active profile set, falling back to default profiles: default
2022-08-11 14:52:10.938 WARN  o.s.h.converter.json.Jackson2ObjectMapperBuilder  :127  [32m        [0;39m For Jackson Kotlin classes support please add "com.fasterxml.jackson.module:jackson-module-kotlin" to the classpath
2022-08-11 14:52:10.983 INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor :225  [32m        [0;39m Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-08-11 14:52:10.984 INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor :225  [32m        [0;39m For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-08-11 14:52:11.871 INFO  o.s.d.r.config.RepositoryConfigurationDelegate    :249  [32m        [0;39m Multiple Spring Data modules found, entering strict repository configuration mode!
2022-08-11 14:52:11.873 INFO  o.s.d.r.config.RepositoryConfigurationDelegate    :127  [32m        [0;39m Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2022-08-11 14:52:12.017 INFO  o.s.d.r.config.RepositoryConfigurationDelegate    :187  [32m        [0;39m Finished Spring Data repository scanning in 138ms. Found 10 MongoDB repository interfaces.
2022-08-11 14:52:12.377 INFO  o.s.d.r.config.RepositoryConfigurationDelegate    :249  [32m        [0;39m Multiple Spring Data modules found, entering strict repository configuration mode!
